,제목,작가,장르,줄거리,url,썸네일,플랫폼,키워드
619,줄리엣의 나라,"
							EGAUN / carbo(도효원)","스토리, 로맨스","여러분은 트레비 분수의 운명을 믿나요?군대를 제대하고 여동생을 찾기 위해 나선 베니스에서 만난 수연에게 첫눈에 반한 류환.""내가 네 나라가 되어줄게.""사랑에 빠진 류환은 운명처럼 만난 수연을 놓치고 싶지 않았다.하지만 그녀의 생각은 달랐던 걸까. 함께 로마 여행을 하던 중 수연은 아무 말 없이 일본으로 돌아가 버린다.재일 조선인이라는 신분으로 어디에도 속할 수 없던, 조총련 의장의 외동딸 민수연 그리고 한 나라 대통령의 아들인 송류환.두 사람이 ‘그럼에도 불구하고’ 사랑을 찾아가는 이야기.",https://comic.naver.com/webtoon/list?titleId=787314&amp;weekday=dailyplus,https://shared-comic.pstatic.net/thumb/webtoon/787314/thumbnail/thumbnail_IMAG06_eaa13db3-953d-42e8-a0e4-55241ed2b60b.jpg,네이버 웹툰,"['나라', '수연', '대통령', '불구', '아들']"
620,블러드레인2: 천외천,"
							MEEN / 백승훈","스토리, 액션","민백두 유니버스 크로스오버의 완결판. 화제의 작품 [블러드 레인]의 후속작이 다른 주인공과 새로운 사건으로 다시 돌아온다.국내 최대 조직을 무너뜨리기 위한 음모와 진실. 그리고 그 뒤에 숨어있는 거대한 흑막.최강의 주먹 이정우, 조폭사냥꾼 김종일, 윤정임의 동생 윤정희, 백발마녀 김성희 등이들을 통해 보여주는 천외천...새로운 세계가 이제 시작된다.",https://comic.naver.com/webtoon/list?titleId=794415,https://shared-comic.pstatic.net/thumb/webtoon/794415/thumbnail/thumbnail_IMAG06_1bb90ed5-cc4f-4797-ab05-950c2bc4355f.jpg,네이버 웹툰,"['레인', '버스', '액션', '작품', '백두']"
621,오징어도 사랑이 되나요?,"
							젤리피쉬 / 문댄스","스토리, 로맨스","오징어와의 정략 결혼은 싫어! 인간 왕자님을 만날거야!귀엽고 사랑스러운 울릉도의 오징어 공주는 이웃 나라 징징왕자와의 정략 결혼식을 거부하고 진정한 사랑을 찾아  스스로 미끼를 물어 오징어잡이 배를 탄다. 인간 왕자와의 로맨스를 꿈꾸는 오징어 공주의 앞날은 과연...?""오징어도 사랑이 되나요?""",https://comic.naver.com/webtoon/list?titleId=770524,https://shared-comic.pstatic.net/thumb/webtoon/770524/thumbnail/thumbnail_IMAG06_7de6b6d2-7e0e-456c-8966-a9af6197267b.jpg,네이버 웹툰,"['왕자', '오징어', '결혼', '미끼', '스스로']"
622,평범한 8반,"
							영파카","스토리, 드라마",안 평범한 아이들이 모인 평범한 8반고품격 웰메이드 병맛을 느껴보세요,https://comic.naver.com/webtoon/list?titleId=597478,https://shared-comic.pstatic.net/thumb/webtoon/597478/thumbnail/thumbnail_IMAG06_ff17a982-4b6f-48b2-9ec5-0dedf9f60d6e.jpg,네이버 웹툰,"['고품', '드라마', '병맛']"
623,푸른불꽃,"
							닺","스토리, 드라마",유년시절 트라우마를 겪은 '문가야'. 새롭게 전학 온 학교에서 완벽한 모범생이자 모두에게 사랑받는 여왕 '차애리'를 만난다. 위험하면서도 아름다운 그녀에게 가야는 점점 빠져들게 되고 억눌러왔던 내면의 무언가가 깨어나기 시작한다. '이 지옥에서 우린 자유로워질 수 있을까?',https://comic.naver.com/webtoon/list?titleId=768467,https://shared-comic.pstatic.net/thumb/webtoon/768467/thumbnail/thumbnail_IMAG06_0c18b572-9926-4313-92c8-4af9a30fa416.jpg,네이버 웹툰,"['가야', '모범생', '드라마', '시절', '여왕']"
624,불순물,"
							우열","스토리, 스릴러","웹툰 작가 병호는 데뷔작을 끝낸 후, 1년이 넘도록 차기작을 내지 못하고 있다.그런 병호에게 연쇄 살인마 건민이 찾아온다. 그는 병호에게 자신의 일대기를 만화로 제작해보지 않겠냐는 제안을 한다. 병호는 주저하지만, 소재에 대한 욕심과 건민의 살인 증거를 모아 신고를 하겠다는 정의감으로 제안을 받아들인다. 두 마리 토끼를 잡으려는 병호의 계획은 과연 성공할 수 있을 것인가?",https://comic.naver.com/webtoon/list?titleId=771910,https://shared-comic.pstatic.net/thumb/webtoon/771910/thumbnail/thumbnail_IMAG06_ad2325e5-db38-453b-9fcb-0fc10984bf35.jpg,네이버 웹툰,"['제안', '병호', '욕심', '살인', '소재']"
625,오늘부터 천생연분,"
							달노도 / 노승아","스토리, 로맨스",떠오르는 스타이자 오랜 소꿉친구인 ‘소다경’과 ‘지민우’스캔들에 휘말려 시작한 공개 ‘비즈니스 연애’가 급속도로 ‘결혼’까지 발전한다!하지만 일사천리로 진행된 이 결혼 어딘가 수상한데...?!,https://comic.naver.com/webtoon/list?titleId=761709,https://shared-comic.pstatic.net/thumb/webtoon/761709/thumbnail/thumbnail_IMAG06_3f45e006-ab85-4d6c-90d9-21482acdaf09.jpg,네이버 웹툰,"['결혼', '로맨스', '발전', '스캔들', '스타']"
626,어느날 네가 떠올라!,"
							해영채","스토리, 로맨스","""내 세계가 너로 인해 조금씩 무거워 지고 있어."" 학급 아이들에게 공기 취급을 받는 여고생 가람. 겉보기에는 완벽하지만 정말로 몸무게가 0g인 비밀을 숨기고 있는 남고생 산들. 어느 날 산들은 실수로 넘어지는 바람에 가람 앞에서 하늘로 떠오르게 된다. 산들의 비밀을 알게 된 뒤 잔잔했던 가람의 일상은 조금씩 어긋나며 변화하기 사작하는데..!",https://comic.naver.com/webtoon/list?titleId=774924,https://shared-comic.pstatic.net/thumb/webtoon/774924/thumbnail/thumbnail_IMAG06_4c501fa5-8d22-40f5-8585-43e304ea6d34.jpg,네이버 웹툰,"['산들', '가람', '고생', '공기', '로맨스']"
627,고등단편.zip,"
							웹툰작가","옴니버스, 드라마","고등학생 작가님들의 단편을 모았다!짧고 강렬하고 새로운, 어디에서도 볼 수 없었던10대들의 이야기를 만나보세요!",https://comic.naver.com/webtoon/list?titleId=786622,https://shared-comic.pstatic.net/thumb/webtoon/786622/thumbnail/thumbnail_IMAG06_e4c51427-92ea-4ed5-89ca-b640e29c8b0f.jpg,네이버 웹툰,"['고등학생', '단편', '드라마', '이야기']"
628,오만상과 편견,"
							유현숙","스토리, 로맨스",매 순간마다 오해와 편견으로 부딪히는 남녀의 로맨스!,https://comic.naver.com/webtoon/list?titleId=793382,https://shared-comic.pstatic.net/thumb/webtoon/793382/thumbnail/thumbnail_IMAG06_c89a96b7-bda4-4801-866a-938a53257cb3.jpg,네이버 웹툰,"['남녀', '로맨스', '순간', '편견', '오해']"
629,피라미드 게임,"
							달꼬냑","스토리, 스릴러","매달 마지막 주 목요일 5교시, 잔혹한 서열게임이 시작된다.이 섬뜩한 교실에서 전학생 성수지는 살아남을 수 있을까?",https://comic.naver.com/webtoon/list?titleId=739127,https://shared-comic.pstatic.net/thumb/webtoon/739127/thumbnail/thumbnail_IMAG06_d282d37b-0b34-4017-b199-c46d4a6caa83.jpg,네이버 웹툰,"['게임', '교시', '마지막', '매달', '목요일']"
630,조조코믹스,"
							이동건","옴니버스, 로맨스","<유미의 세포들> 이동건 작가의 로맨스 시트콤 신작!오늘 할 일을 내일로 미루는 평범한 직장인 은조,그녀와는 다르게 외모와 매너 모든 것을 철저히 관리하는 직장동료 조완.케미 좋은 두 사람의 다양하고 유쾌한 단편들이 여러분들을 기다리고 있습니다.매주 수토! <조조코믹스>에서 단편만화 같은 일상을 즐겨보세요!",https://comic.naver.com/webtoon/list?titleId=774862,https://shared-comic.pstatic.net/thumb/webtoon/774862/thumbnail/thumbnail_IMAG06_fd618713-58b3-43f0-b4c3-a62740a3d885.jpg,네이버 웹툰,"['단편', '직장', '세포', '외모', '유미']"
631,사람의 조각,"
							신의철 / 천범식","스토리, 스릴러","인간으로서의 의식은 돌아왔지만, 이미 육체는 썩어 죽어가는 ‘치유된 좀비’들.생존한 인간들을 사냥한 후, 온전한 신체를 이식받는 것만이 살아남을 수 있는 유일한 방법이다.조각난 정신과 조각난 육체, 조각난 인간성…이미 깨져버린 ‘사람의 조각’들만 남은 치유자들의 처절한 생존기!",https://comic.naver.com/webtoon/list?titleId=765821,https://shared-comic.pstatic.net/thumb/webtoon/765821/thumbnail/thumbnail_IMAG06_4da74414-c5a9-4653-9f25-454563422d3a.jpg,네이버 웹툰,"['치유', '생존', '육체', '방법', '사냥']"
632,아이리스,"
							차우민","스토리, 판타지",한때 폭발적인 인기를 누리던 게임 '아이리스'망해 가는 게임의 부활을 위해 만렙 유저와 운영자가 뭉쳤다!,https://comic.naver.com/webtoon/list?titleId=793381,https://shared-comic.pstatic.net/thumb/webtoon/793381/thumbnail/thumbnail_IMAG06_74e7dab3-f8f1-41a0-8990-40da04998b6e.jpg,네이버 웹툰,"['만렙', '부활', '유저', '게임', '아이리스']"
633,아는 여자애,"
							허니비","스토리, 로맨스","어느날 갑자기 고등학생으로 돌아온 하영. 다시 한 번 기회가 주어진다면 첫사랑을 이룰 수 있을까?내게는 운명, 그애에겐 아는 여자애",https://comic.naver.com/webtoon/list?titleId=738809,https://shared-comic.pstatic.net/thumb/webtoon/738809/thumbnail/thumbnail_IMAG06_46c7c543-6f8b-4e61-8d9f-e1019bc83b5c.jpg,네이버 웹툰,"['갑자기', '고등학생', '기회', '여자애', '운명']"
634,개밥 먹는 남자,"
							김태순","스토리, 판타지","출근길에 우연히 받은 ‘아임펫 향수’를 뿌렸다가 댕댕이 뚜치와 몸이 바뀌어버린 어도남.그런데, 뚜치가 회사에 출근하더니 투자 계약을 따내고, 임원 승진에, 짝사랑하는 여직원과 썸을 타기 시작한다?!뜻밖의 상황에 엮인 어도남은 오늘도 집에 틀어박혀 개밥을 먹는다.주인과 반려동물의 몸을 뒤바꾸는 ‘아임펫 향수’ 때문에 벌어지는 아이러니 코미디! 대박 맞겠지?2020 지상최대공모전 1기 장려상 수상작!",https://comic.naver.com/webtoon/list?titleId=761463,https://shared-comic.pstatic.net/thumb/webtoon/761463/thumbnail/thumbnail_IMAG06_5ec1bb5c-81c0-44dc-af80-2d2c780ab69f.jpg,네이버 웹툰,"['향수', '어도', '승진', '여직원', '출근']"
635,스퍼맨 : 전하지 못한 이야기,"
							하일권","스토리, 판타지",현자단으로부터 또 한번 인류를 구한 스퍼맨이 이번엔 밀실에 갇혔다?낯선 곳에서 눈을 뜬 스퍼맨에게 닥친 현실은 밀폐된 공간과 사라진 동료들.각종 요상하고 민망한(?) 함정과 트랩을 맞닥뜨린 스퍼맨은 새로운 능력자들을 만나 위기를 해결해가는데... 과연 살아서 이 곳을 탈출할 수 있을 것인가!,https://comic.naver.com/webtoon/list?titleId=775723,https://shared-comic.pstatic.net/thumb/webtoon/775723/thumbnail/thumbnail_IMAG06_d33798d9-1484-4fd7-94a1-20c3001eb54a.jpg,네이버 웹툰,"['스퍼맨', '공간', '동료', '맞닥뜨린', '밀폐']"
636,겟백,"
							세윤","에피소드, 드라마","7년 전, 운명이 뒤바뀐 소녀들. 태어날 때 부터 타고난 능력을 지닌 다정과 그런 천재가 부러웠던 언니 은정.  그렇게 하루 하루가 지옥이었다!",https://comic.naver.com/webtoon/list?titleId=727798,https://shared-comic.pstatic.net/thumb/webtoon/727798/thumbnail/thumbnail_IMAG06_62cc7200-df0d-45eb-ab58-8258baefd8a2.jpg,네이버 웹툰,"['언니', '은정', '지옥', '하루', '다정']"
637,신비,"
							반지","스토리, 로맨스",긴 잠에서 깨어난 미지의 생명체 신비와 그녀를 사랑하게 된 가람의 사랑 이야기 '나의 뮤즈가 되어 줄래?',https://comic.naver.com/webtoon/list?titleId=740487,https://shared-comic.pstatic.net/thumb/webtoon/740487/thumbnail/thumbnail_IMAG06_2a079f25-cbf1-44ff-8dfb-0f9f256a3164.jpg,네이버 웹툰,"['가람', '로맨스', '뮤즈', '사랑', '미지']"
638,"그 개, 만두","
							호정","스토리, 드라마","'자네 만두는 개도 안 먹을 걸세!'산골 마을에 파리만 날리는 만둣가게 주인 공 씨.모두에게 외면받던 그를 위로해준 건 거리에서 만난 떠돌이 강아지였으니,귀엽고 비범한 강아지 만두와 다정한 공 씨가 들려주는 동화 같은 이야기!",https://comic.naver.com/webtoon/list?titleId=770015,https://shared-comic.pstatic.net/thumb/webtoon/770015/thumbnail/thumbnail_IMAG06_4ebcf024-4fae-42d9-aa4c-d2031e8004d1.jpg,네이버 웹툰,"['만두', '거리', '동화', '떠돌이', '만난']"
639,화가 살리에르,"
							백원달","스토리, 드라마","금선희는 자신에게 없는 예쁜 얼굴과 미술 재능, 오랫동안 짝사랑하던 남자 우수까지 모두 가진 류명화를 시기한다. 시간은 흘러 금선희는 유명 갤러리 관장, 류명화는 가난한 무명화가가 되고, 금선희는 명화를 떠난 우수와 닮은 남자를 이용해 류명화를 조종하려 하는데... 화가들의 삶에 얽히고설킨 매캐한 러브스토리.",https://comic.naver.com/webtoon/list?titleId=777194,https://shared-comic.pstatic.net/thumb/webtoon/777194/thumbnail/thumbnail_IMAG06_b4599866-25b2-4f88-afd8-fdbdcf0f5344.jpg,네이버 웹툰,"['남자', '우수', '명화', '갤러리', '관장']"
640,쌈빡,"
							38","스토리, 액션",마천에는 오래된 소문이 하나 있다.그것은 이 학교가 조폭양성소라는 소문..물론 아직은 소문일 뿐이다.,https://comic.naver.com/webtoon/list?titleId=777515,https://shared-comic.pstatic.net/thumb/webtoon/777515/thumbnail/thumbnail_IMAG06_98249543-6553-4dfe-8ad9-c705474f4cd4.jpg,네이버 웹툰,"['소문', '소라', '조폭', '학교', '마천']"
641,소극적 인간,"
							다쓴총","스토리, 스릴러","김돌벽은 자신이 저지른 살인 행위에 대해 쾌락과 동시에 죄책감을 느끼고 있다.자신을 통제하지 못하는 상황에 이르자 자수를 결심하게 되고 경찰서로 향한다.이 모든 상황에 대해 반성과 후회, 부정과 긍정을 반복하는 사이 세계에는 정체를 알 수 없는 전염병이 창궐하게 되고,이로 인해 김돌벽을 둘러싼 상황에도 변화가 시작되는데...",https://comic.naver.com/webtoon/list?titleId=783057,https://shared-comic.pstatic.net/thumb/webtoon/783057/thumbnail/thumbnail_IMAG06_24a97f54-d253-44d8-aa20-d6951b8b2faf.jpg,네이버 웹툰,"['상황', '반성', '변화', '긍정', '반복']"
642,야만의 시대,"
							신의철 / 장대현","스토리, 액션","SNS에서 나와 똑같이 생긴 사람을 발견했다! 과거도 미래도 없이 막 나가던 내 인생과 달리부잣집 모범생으로 모든 걸 가진 듯 보이는 그 녀석은 혹시, 보육원에서 자란 내가 존재조차 몰랐던 쌍둥이?!녀석을 찾아 시작부터 꼬여버린 인생의 실타래를 풀어보려는 찰나, 엄청난 트러블이 생기고 만다.문명 사회로 포장되어 있지만, 인간 윤리와 도덕의 마지노선을 넘은 야만의 시대에 던져진 청춘들의 이야기",https://comic.naver.com/webtoon/list?titleId=770873,https://shared-comic.pstatic.net/thumb/webtoon/770873/thumbnail/thumbnail_IMAG06_36b30237-7fb0-48b0-9e4c-8c74d5b2abb5.jpg,네이버 웹툰,"['보육원', '생기', '인생', '찰나', '타래']"
643,불편한 관계,"
							잔스","스토리, 로맨스","회사 동료 '정이라'와 '공은도'는 서로의 이별을 위로하며 술자리를 갖고 다음날 아침 함께 눈을 뜬다. 하루 아침에 동료에서 '불편한 관계'로 전락한 두 사람! 어젯밤, 우리 사이에 무슨 일이?!",https://comic.naver.com/webtoon/list?titleId=768468,https://shared-comic.pstatic.net/thumb/webtoon/768468/thumbnail/thumbnail_IMAG06_63b490f5-5941-471a-ba69-7a2b0b9661d2.jpg,네이버 웹툰,"['아침', '동료', '이별', '정이', '회사']"
644,재난소년,"
							코말랑","스토리, 판타지","기후 이상으로 수백일동안 폭우가 지속되어 도시가 잠길 위기에 처했던 한국.모종의 방법으로 가까스로 재난 상황에서 벗어난 후,15년동안 기상청의 예보 정확도는 100%를 기록, 기상이변 없는 평화로운 나날을 보낸다.​그러나 15년이 지난 시점, 이례적으로 기상 예보가 어긋나고 폭풍우가 다가오며 심상찮은 상황이 벌어진다.평범한 고등학생이었던 호신에게는 갑작스레 바람을 다룰 수 있는 초능력이 생기고,호신은 낯선 이들에게 쫓기면서 일련의 사건에 점차 휘말리게 된다.",https://comic.naver.com/webtoon/list?titleId=775176,https://shared-comic.pstatic.net/thumb/webtoon/775176/thumbnail/thumbnail_IMAG06_29988003-4fb5-474c-a870-e946c5f4d94a.jpg,네이버 웹툰,"['상황', '예보', '기상', '기록', '재난']"
